"node_num","node_name","node_type","att_deg"
1,"ABL1","gene",0.40656404842
2,"ABL2","gene",0.32340079742
3,"ACAA1","gene",0.10199154397
4,"ACACA","gene",0.850354728146
5,"ACADM","gene",0.090902321664
6,"ACOX1","gene",0.137559455494
7,"ACOX3","gene",0.14645063167
8,"ACSBG2","gene",0.146839284952
9,"ACSL1","gene",0.125066772718
10,"ACSL3","gene",0.103801826714
11,"ACSL6","gene",0.146839283134
12,"ACTA2","gene",0.35812941
13,"ACTB","gene",7.65611549891166
14,"ACTG1","gene",0.275287042913222
15,"ACVR1","gene",0.83976118842
16,"ACVR1B","gene",0.79662590798
17,"ACVR1C","gene",0.78171033316
18,"ACVR2A","gene",0.85789280728
19,"ACVR2B","gene",0.8924054906
20,"ADAM17","gene",0.0636217483
21,"ADCY1","gene",4.67127535496
22,"ADCY2","gene",4.8099663895
23,"ADCY3","gene",4.4376444049
24,"ADCY4","gene",4.22785534634
25,"ADCY5","gene",4.20856636578
26,"ADCY6","gene",3.89891085606
27,"ADCY7","gene",3.97841259618
28,"ADCY8","gene",4.66167227702
29,"ADCY9","gene",3.97841265228
30,"ADCYAP1","gene",0.58658824236
31,"ADCYAP1R1","gene",0.11978140406
32,"ADIPOR1","gene",0.8700897698
33,"ADIPOR2","gene",0.1532370448
34,"ADORA2A","gene",0.24443272602
35,"ADORA2B","gene",0.11199628552
36,"ADRA1A","gene",0.454094633894
37,"ADRA1B","gene",0.26463582558
38,"ADRA1D","gene",0.266329829
39,"ADRA2A","gene",0.17005425474
40,"ADRA2B","gene",0.17005425426
41,"ADRA2C","gene",0.1581681633
42,"ADRB1","gene",0.73477172228
43,"ADRB2","gene",0.9038126221
44,"AGAP2","gene",0.7909656882
45,"AGTR1","gene",2.07136791112
46,"AIFM2","gene",0.02092803986
47,"AIM2","gene",0.7087365268
48,"AJUBA","gene",0.212052741322932
49,"AKT1","gene",13.0992083610883
50,"AKT1S1","gene",0.344774458298
51,"AKT2","gene",13.975435969071
52,"ALDOA","gene",0.0281205037423428
53,"ALDOC","gene",0.0735927176888676
54,"AMH","gene",0.433421475168
55,"ANAPC5","gene",0.10326477218
56,"ANGPTL4","gene",0.154337495164
57,"AOX1","gene",0.08189980912
58,"APAF1","gene",0.196162459
59,"APBB1IP","gene",0.157557524710295
60,"APC","gene",1.213518239136
61,"APC2","gene",1.291754655186
62,"APH1B","gene",0.3615230914
63,"APOA1","gene",0.115555481108
64,"AQP7","gene",0.117130819402
65,"ARAP3","gene",0.491366271447202
66,"ARF1","gene",0.27550052924
67,"ARF6","gene",0.13804734814
68,"ARHGDIA","gene",0.40709282206
69,"ARHGDIB","gene",0.484603997
70,"ARHGDIG","gene",0.49001054994
71,"ARHGEF12","gene",0.8721453651
72,"ARNT","gene",1.07642976498167
73,"ARRB1","gene",0.316365596
74,"ARRB2","gene",0.31996030876
75,"ATF2","gene",1.03465413701673
76,"ATF4","gene",16.1177399018535
77,"ATF6B","gene",0.489096111366072
78,"ATG12","gene",0.57846669458
79,"ATG16L1","gene",0.3046244480709
80,"ATG5","gene",0.58178644104
81,"ATM","gene",0.06284742532
82,"ATP1A1","gene",0.124690401941934
83,"ATP1A3","gene",0.176537717960028
84,"ATP1B1","gene",0.145417564008045
85,"ATP1B2","gene",0.197154560380028
86,"ATP1B3","gene",0.127799927847915
87,"ATP2A1","gene",0.0383049625200002
88,"ATP2A2","gene",0.0221113590191131
89,"ATP2A3","gene",0.0351380924400002
90,"ATP2B1","gene",0.07356995316
91,"ATP2B2","gene",0.09588907268
92,"ATP2B4","gene",0.07062530362
93,"ATP6V1A","gene",0.02555765044
94,"ATP6V1B2","gene",0.0264664218
95,"ATP6V1C1","gene",0.02578075698
96,"ATP6V1C2","gene",0.0311352947
97,"ATP6V1D","gene",0.0252793563
98,"ATP6V1E1","gene",0.0262195523
99,"ATP6V1E2","gene",0.028171857
100,"ATP6V1F","gene",0.0327578904
101,"ATP6V1G1","gene",0.02570277822
102,"ATP6V1G2","gene",0.03442610734
103,"ATP6V1H","gene",0.0279131386
104,"ATR","gene",0.04375470272
105,"ATXN1","gene",0.063895965
106,"ATXN1L","gene",0.0608679414
107,"AVP","gene",0.50219127078
108,"AVPR1B","gene",0.42209917796
109,"AXIN1","gene",1.326526424628
110,"AXIN2","gene",1.331858107368
111,"AZI2","gene",0.413610081
112,"BAD","gene",2.1666508583854
113,"BAMBI","gene",0.23953884018
114,"BAX","gene",0.82261527984
115,"BBC3","gene",0.103023840100001
116,"BCAR1","gene",0.13621486256
117,"BCL10","gene",2.6281818752
118,"BCL2","gene",2.62167425286584
119,"BCL2L1","gene",0.785148663856
120,"BCL2L11","gene",0.0531816022746
121,"BCL3","gene",0.2272918427
122,"BCL6","gene",0.0386656483
123,"BDKRB2","gene",0.787289208
124,"BDNF","gene",1.45008514704
125,"BECN1","gene",1.841575842
126,"BID","gene",1.07553209118
127,"BIRC2","gene",3.112913886276
128,"BIRC5","gene",0.115820586990001
129,"BMP2","gene",0.33918967298
130,"BMP4","gene",0.573347812840001
131,"BMP6","gene",0.63501720528
132,"BMP7","gene",0.375105521712
133,"BMP8A","gene",0.407395107508
134,"BMP8B","gene",0.37388502462
135,"BMPR1A","gene",1.22889248164
136,"BMPR1B","gene",1.336250511144
137,"BMPR2","gene",1.27742925075
138,"BNIP3","gene",0.03457050996
139,"BOC","gene",0.16327842618
140,"BRAF","gene",2.8172723352428
141,"BRAP","gene",0.1173784425
142,"BRCA1","gene",0.022775907598
143,"BTC","gene",0.1172840464
144,"CAB39","gene",0.27449386821
145,"CAB39L","gene",0.314601372554
146,"CACNA1C","gene",0.19617401134
147,"CACNA1D","gene",0.2080807061
148,"CACNA2D1","gene",0.023434288
149,"CACNA2D2","gene",0.0235016992
150,"CACNA2D3","gene",0.02350169912
151,"CACNA2D4","gene",0.0220066524
152,"CACNB1","gene",0.02246754412
153,"CACNB2","gene",0.023434288
154,"CACNB3","gene",0.02148604514
155,"CACNB4","gene",0.02200665158
156,"CACNG1","gene",0.02239523662
157,"CACNG2","gene",0.0235016994
158,"CACNG3","gene",0.0220066524
159,"CACNG4","gene",0.022395237
160,"CACNG6","gene",0.0220066524
161,"CACNG7","gene",0.0220066521
162,"CACYBP","gene",0.06877958376
163,"CALM1","gene",3.73215951591745
164,"CALM2","gene",23.689034405322
165,"CALM3","gene",8.83687338193
166,"CALML3","gene",5.3395561237156
167,"CAMK1","gene",0.702680753152059
168,"CAMK1D","gene",0.644288688292591
169,"CAMK2A","gene",2.9685686397005
170,"CAMK2B","gene",2.86834024178989
171,"CAMK2D","gene",2.46104689959458
172,"CAMK2G","gene",2.49481263477076
173,"CAMK4","gene",2.27820864114033
174,"CAMKK2","gene",1.17403148911634
175,"CAMP","gene",0.1976234154
176,"CARD10","gene",1.124045954
177,"CARD11","gene",3.719986561
178,"CARD14","gene",0.92331177
179,"CARD9","gene",0.986114253448
180,"CASP3","gene",1.02167435819
181,"CASP4","gene",2
182,"CASP9","gene",1.139186518865
183,"CASQ1","gene",1.952171448
184,"CASR","gene",2.030003888
185,"CAT","gene",0.03230090888
186,"CBL","gene",0.2292226742
187,"CBLB","gene",0.6110583768
188,"CCKAR","gene",0.11753706122
189,"CCKBR","gene",0.1150596004
190,"CCL22","gene",0.2407575031
191,"CCL24","gene",0.09786053242
192,"CCL25","gene",0.09910893956
193,"CCL5","gene",0.84127922768
194,"CCNA1","gene",0.02788279234
195,"CCNB1","gene",0.12938335598
196,"CCNB2","gene",0.1348274821
197,"CCND1","gene",20.1820709679645
198,"CCND2","gene",1.2687186238246
199,"CCND3","gene",0.7952061086634
200,"CCNE1","gene",0.1921953029798
201,"CCNE2","gene",0.2127377968129
202,"CCNG1","gene",0.01956570618
203,"CCR10","gene",0.47460031284
204,"CCR7","gene",0.4746003114
205,"CD38","gene",0.390155657478
206,"CD40","gene",0.53165984926
207,"CD72","gene",0.1838882498
208,"CD79B","gene",0.3541641078
209,"CD82","gene",0.02367020774
210,"CD8A","gene",0.1205181206
211,"CD8B","gene",0.1205181226
212,"CDC25B","gene",0.082090437086
213,"CDC37","gene",0.48686881711626
214,"CDC42","gene",4.06759022073
215,"CDH1","gene",1.250918355484
216,"CDK1","gene",0.10959984366
217,"CDK2","gene",0.21953499785566
218,"CDK4","gene",1.11479501852692
219,"CDK6","gene",0.55141073020178
220,"CDKN1A","gene",1.30501934567855
221,"CDKN1B","gene",0.612928947158238
222,"CDKN2A","gene",0.02392106858
223,"CDKN2B","gene",1.36011704268
224,"CDKN2D","gene",0.03866564754
225,"CEBPB","gene",0.56283557336
226,"CFLAR","gene",0.38205236856
227,"CFTR","gene",0.203385055211
228,"CHAD","gene",0.8352126078202
229,"CHD8","gene",0.01306485616
230,"CHEK1","gene",0.0418262079
231,"CHEK2","gene",0.036911291
232,"CHRD","gene",0.6456216058
233,"CHRM1","gene",2.10630171256
234,"CHRM3","gene",0.13246502416
235,"CHUK","gene",4.074602140432
236,"CIR1","gene",0.17341097806
237,"CISH","gene",0.2235384953
238,"CLIP1","gene",0.0159583409
239,"CNR1","gene",1.461072062
240,"CNTFR","gene",0.37334626996
241,"COL1A1","gene",1.4369791442176
242,"COL1A2","gene",1.6443121167649
243,"COL2A1","gene",0.8352126105366
244,"COL4A1","gene",0.981245314631
245,"COL4A2","gene",0.886243494498
246,"COL4A3","gene",0.9467636846242
247,"COL4A4","gene",0.9336886701608
248,"COL6A2","gene",0.779169722284
249,"COL6A3","gene",0.8203646581683
250,"COL9A1","gene",0.8496359008916
251,"COL9A2","gene",0.8665471193902
252,"COL9A3","gene",0.8268338943199
253,"COMP","gene",0.8352126279286
254,"CPT1A","gene",0.5062952499
255,"CPT1B","gene",0.64308712497
256,"CPT1C","gene",0.605756602688
257,"CPT2","gene",0.09624832502
258,"CREB1","gene",1.28932953713921
259,"CREB3","gene",1.07406126640221
260,"CREB3L1","gene",1.46836143315669
261,"CREB3L2","gene",1.16564093723181
262,"CREB3L3","gene",1.56216265608472
263,"CREB3L4","gene",1.30890198581098
264,"CREB5","gene",1.57434426152453
265,"CREBBP","gene",3.25277900462372
266,"CRK","gene",1.966424922812
267,"CRKL","gene",0.922625642446
268,"CRTC2","gene",0.8329128965954
269,"CSF1R","gene",3.87382310454
270,"CSF3","gene",1.8655629115294
271,"CSNK1A1","gene",0.12078875428
272,"CSNK1D","gene",0.185251021663001
273,"CSNK1E","gene",0.826836302526001
274,"CSNK1G1","gene",0.09219673674
275,"CSNK1G2","gene",0.08573793862
276,"CSNK1G3","gene",0.09495127578
277,"CSNK2A2","gene",0.05296049388
278,"CSNK2B","gene",0.05804935868
279,"CTBP1","gene",0.28227488662
280,"CTBP2","gene",0.2758790055
281,"CTF1","gene",0.77888159374
282,"CTNNA1","gene",0.047597251258
283,"CTNNA2","gene",0.11218820365
284,"CTNNB1","gene",3.37549573544524
285,"CTNNBIP1","gene",0.01391463386
286,"CTNND2","gene",0.12734500712
287,"CTSD","gene",0.632841140130883
288,"CUL1","gene",0.54446890394
289,"CUL3","gene",0.16029781642
290,"CX3CL1","gene",0.0991089371
291,"CX3CR1","gene",0.47460032698
292,"CXCL1","gene",1.78911909664
293,"CXCL12","gene",0.18722204608
294,"CXCL14","gene",0.0991089382
295,"CXCL16","gene",0.0881514188
296,"CXCL2","gene",0.7385990887
297,"CXCL3","gene",0.7936092098
298,"CXCR4","gene",0.56599760708
299,"CXCR5","gene",0.4746003336
300,"CXXC4","gene",0.02650342652
301,"CYCS","gene",0.93401525228
302,"CYLD","gene",0.27233760748
303,"CYP17A1","gene",0.04597416236
304,"CYP27A1","gene",0.110246665038
305,"CYTH1","gene",0.0558404786
306,"CYTH2","gene",0.05892058268
307,"CYTH3","gene",0.05199020494
308,"DAAM1","gene",0.45167280446
309,"DAAM2","gene",0.4753499752
310,"DAB2IP","gene",0.1640200669
311,"DAXX","gene",0.29100137936
312,"DBI","gene",0.079383629872
313,"DCHS2","gene",0.400624859
314,"DDB2","gene",0.02093970568
315,"DDIT3","gene",0.089915896344
316,"DDIT4","gene",0.146978236719
317,"DDX58","gene",0.86499949636
318,"DEPDC5","gene",0.23591975028
319,"DHH","gene",0.27648199954
320,"DHX33","gene",0.2942163502
321,"DHX58","gene",0.2411209616
322,"DIAPH1","gene",0.44174473978
323,"DISP1","gene",0.21172388936
324,"DKK1","gene",0.96168718862
325,"DKK2","gene",0.0343699124
326,"DLG1","gene",0.384844424562001
327,"DLG2","gene",0.151024574434001
328,"DLG4","gene",0.134305875836001
329,"DLG5","gene",0.114585824526001
330,"DLL1","gene",0.0639339118
331,"DLL3","gene",0.0677958584
332,"DLL4","gene",0.0652765807
333,"DNM1L","gene",4
334,"DOCK2","gene",0.13434226628
335,"DOCK4","gene",0.0198560482700018
336,"DRD1","gene",0.17161667016
337,"DRD2","gene",1.8761071679
338,"DRD5","gene",0.18374418062
339,"DTX1","gene",0.0677958584
340,"DTX3","gene",0.0627011532
341,"DTX3L","gene",0.062906955
342,"DTX4","gene",0.0629069562
343,"DUSP1","gene",0.034990821292
344,"DUSP10","gene",0.107353306044
345,"DUSP16","gene",0.095614929604
346,"DUSP2","gene",0.11243462029
347,"DUSP3","gene",0.081799472458
348,"DUSP4","gene",0.082668373832
349,"DUSP5","gene",0.087448600438
350,"DUSP6","gene",0.04263883024
351,"DUSP7","gene",0.109829443334
352,"DUSP8","gene",0.10179070257
353,"DVL1","gene",1.80029323775
354,"DVL3","gene",1.80029323386
355,"E2F4","gene",0.13921826912
356,"E2F5","gene",0.15365365586
357,"EBAG9","gene",0.113552237927102
358,"ECSIT","gene",0.1771941622
359,"EDARADD","gene",0.0417915744
360,"EDN1","gene",0.760598902613505
361,"EDN2","gene",0.68126186978
362,"EDN3","gene",0.62641502288
363,"EDNRB","gene",0.41913847064
364,"EEF2","gene",1.1849672098
365,"EEF2K","gene",1.622957198592
366,"EFCAB7","gene",0.2222174314
367,"EFNA1","gene",13.45814882844
368,"EFNA2","gene",1.82074972956
369,"EFNA3","gene",1.70128048448
370,"EFNA4","gene",1.5867568491
371,"EFNA5","gene",1.82074973898
372,"EGFR","gene",12.8997180761139
373,"EGLN2","gene",0.07282875525201
374,"EGLN3","gene",0.074477354222008
375,"EGR1","gene",0.68403982544
376,"EGR2","gene",0.31269130932
377,"EGR3","gene",0.3425950072
378,"EHHADH","gene",0.107900384006
379,"EI24","gene",0.01846368252
380,"EIF4B","gene",0.110308234168
381,"EIF4E","gene",0.71202930026
382,"EIF4E1B","gene",0.83763604152
383,"EIF4E2","gene",0.71460102322
384,"EIF4EBP1","gene",1.4769804279
385,"ELAVL1","gene",0.283924530906
386,"ELF5","gene",0.1328588423
387,"ELMO1","gene",0.128438716568
388,"ENAH","gene",0.577835310628029
389,"ENO1","gene",0.0267902175314278
390,"ENO2","gene",0.0569678104116204
391,"ENO3","gene",0.0712426807728743
392,"ENO4","gene",0.0864330425708099
393,"EP300","gene",3.01327736010969
394,"EPHA2","gene",5.5779121087
395,"EPO","gene",1.38857958642717
396,"EPOR","gene",1.0028109849352
397,"ERBB2","gene",4.02573872126
398,"ERBB3","gene",3.26044714748
399,"ERBB4","gene",3.55078566536
400,"EREG","gene",0.94700741008
401,"ESR1","gene",1.21933188982357
402,"ESR2","gene",1.17171911185867
403,"ETS1","gene",0.2284372528
404,"ETS2","gene",0.2110220728
405,"EVC","gene",0.2237539456
406,"EVC2","gene",0.2466852316
407,"EVL","gene",0.604901602359468
408,"EXOC2","gene",0.1627269038
409,"EXOC7","gene",0.10201442376
410,"F2R","gene",2.18900262556
411,"F3","gene",0.05716724332
412,"FABP3","gene",0.105277520236
413,"FADD","gene",3.0289642914
414,"FADS2","gene",0.096431583114
415,"FARP2","gene",0.0410552943540034
416,"FAS","gene",0.15052157744
417,"FASN","gene",0.4444772185
418,"FAT4","gene",0.4006248608
419,"FBP1","gene",0.05370604664
420,"FBXO25","gene",0.04267592596
421,"FBXO32","gene",0.0396157116
422,"FBXW11","gene",0.143904060404001
423,"FFAR2","gene",0.28597617354
424,"FGF1","gene",2.715500285036
425,"FGF10","gene",2.74276658398
426,"FGF17","gene",2.75347171886
427,"FGF18","gene",2.60226119024
428,"FGF19","gene",2.83247462676
429,"FGF2","gene",2.65696287938
430,"FGF20","gene",2.75347172088
431,"FGF22","gene",2.7534717236
432,"FGF3","gene",2.83247462672
433,"FGF4","gene",2.83247461202
434,"FGF5","gene",2.6257315139
435,"FGF6","gene",2.60226116246
436,"FGF8","gene",2.60226117038
437,"FGF9","gene",2.75347173278
438,"FGFR1","gene",4.96852960474
439,"FGFR2","gene",5.04114314906
440,"FGFR3","gene",5.09943445124
441,"FGFR4","gene",4.80195450832
442,"FGR","gene",0.23101687664
443,"FLCN","gene",0.10139605186
444,"FLNB","gene",0.01206074736
445,"FLNC","gene",0.01421005922
446,"FLOT1","gene",0.871996042
447,"FLOT2","gene",1.029360944
448,"FLT1","gene",4.99401221469885
449,"FLT3","gene",3.00162843746
450,"FLT3LG","gene",1.48902214068
