"node_num","node_name","node_type","att_deg"
1,"ABL1","gene",0.45067403218
2,"ABL2","gene",0.2127030644
3,"ACAA1","gene",0.099864573102
4,"ACACA","gene",0.9741776194716
5,"ACADM","gene",0.08917537316
6,"ACOX1","gene",0.144440068326
7,"ACOX3","gene",0.14300598294
8,"ACSBG2","gene",0.168419924224
9,"ACSL1","gene",0.119345560472
10,"ACSL3","gene",0.11570682458
11,"ACSL6","gene",0.136125537588
12,"ACTA2","gene",0.35320140946
13,"ACTB","gene",7.70351374435897
14,"ACTG1","gene",0.22697485698989
15,"ACVR1","gene",0.859838455568
16,"ACVR1B","gene",0.74975801862
17,"ACVR1C","gene",0.78722338078
18,"ACVR2A","gene",0.847806918134
19,"ACVR2B","gene",0.76578913728
20,"ADAM17","gene",0.0552239613
21,"ADCY1","gene",4.47059111241239
22,"ADCY2","gene",4.68879698654722
23,"ADCY3","gene",4.26832562715714
24,"ADCY4","gene",4.27075237641477
25,"ADCY5","gene",3.95248396695187
26,"ADCY6","gene",3.75289854513816
27,"ADCY7","gene",4.31143936484538
28,"ADCY8","gene",4.55149139230751
29,"ADCY9","gene",3.8945591610945
30,"ADCYAP1","gene",0.5543954685
31,"ADCYAP1R1","gene",0.15653773282
32,"ADIPOR1","gene",0.1955167
33,"ADIPOR2","gene",0.1713104996
34,"ADORA2A","gene",0.36641828166
35,"ADORA2B","gene",0.17747880652
36,"ADRA1A","gene",0.4321100692214
37,"ADRA1B","gene",0.25094076662
38,"ADRA1D","gene",0.26073328836
39,"ADRA2A","gene",0.1884590244
40,"ADRA2B","gene",0.15635521756
41,"ADRA2C","gene",0.15677949904
42,"ADRB1","gene",0.94703605312
43,"ADRB2","gene",0.92264804818
44,"AGAP2","gene",0.845067304
45,"AGTR1","gene",1.91376747294
46,"AIFM2","gene",0.01299729524
47,"AIM2","gene",0.715829504
48,"AJUBA","gene",0.370678043740001
49,"AKT1","gene",12.8741711066201
50,"AKT1S1","gene",0.3057143399718
51,"AKT2","gene",13.2619691168597
52,"ALDOA","gene",0.0314708063178572
53,"ALDOC","gene",0.0707996940073352
54,"AMH","gene",0.460481857548
55,"ANAPC5","gene",0.067329590003294
56,"ANGPTL4","gene",0.145771084038
57,"AOX1","gene",0.11612222246
58,"APAF1","gene",0.2064095496
59,"APBB1IP","gene",0.153215320910342
60,"APC","gene",1.07916927932
61,"APC2","gene",1.23648134503
62,"APH1B","gene",0.18548038444
63,"APOA1","gene",0.134151549752
64,"AQP7","gene",0.105555754014
65,"ARAP3","gene",0.55503277955848
66,"ARF1","gene",0.231630236548
67,"ARF6","gene",0.11922008985
68,"ARHGDIA","gene",0.448904197228
69,"ARHGDIB","gene",0.53837633906
70,"ARHGDIG","gene",0.54918268846
71,"ARHGEF12","gene",0.87312936276
72,"ARNT","gene",1.13069025123659
73,"ARRB1","gene",0.384186281396226
74,"ARRB2","gene",0.351052343889636
75,"ATF2","gene",1.05178637405555
76,"ATF4","gene",12.799074409299
77,"ATF6B","gene",0.490255610920732
78,"ATG12","gene",0.674079411267646
