"node_num","node_name","node_type","att_deg"
1,"ABL1","gene",0.22113242038
2,"ABL2","gene",0.13590417926
3,"ACAA1","gene",0.104020125672
4,"ACACA","gene",0.754311420352
5,"ACADM","gene",0.090465208604
6,"ACOX1","gene",0.14287336494
7,"ACOX3","gene",0.149531512382
8,"ACSBG2","gene",0.140704755618
9,"ACSL1","gene",0.09905494127
10,"ACSL3","gene",0.100222632188
11,"ACSL6","gene",0.135288042456
12,"ACTA2","gene",0.5372791952
13,"ACTB","gene",7.667615488122
14,"ACTG1","gene",0.300031611993387
15,"ACVR1","gene",1.077719829836
16,"ACVR1B","gene",0.89170622906
17,"ACVR1C","gene",0.94474562642
18,"ACVR2A","gene",0.964594551788
19,"ACVR2B","gene",0.961144712628
20,"ADAM17","gene",0.0709180593
21,"ADCY1","gene",3.74421083624
22,"ADCY2","gene",3.82669628671
23,"ADCY3","gene",3.303842025014
24,"ADCY4","gene",3.325423081848
25,"ADCY5","gene",3.178940452548
26,"ADCY6","gene",2.776253486654
27,"ADCY7","gene",2.93391505023
28,"ADCY8","gene",3.67926935656
29,"ADCY9","gene",2.93435832973
30,"ADCYAP1","gene",0.62662746544
31,"ADCYAP1R1","gene",0.11701638046
32,"ADIPOR1","gene",0.1373473804
33,"ADIPOR2","gene",0.14987246448
34,"ADORA2A","gene",0.23655990866
35,"ADORA2B","gene",0.09568005308
36,"ADRA1A","gene",0.433566294788
37,"ADRA1B","gene",0.26319300308
38,"ADRA1D","gene",0.27466281868
39,"ADRA2A","gene",0.15734363254
40,"ADRA2B","gene",0.1577242517
41,"ADRA2C","gene",0.17060779468
42,"ADRB1","gene",0.69930795766
43,"ADRB2","gene",0.950318175
44,"AGAP2","gene",0.8190341466
45,"AGTR1","gene",1.909650746854
46,"AIFM2","gene",0.01713765606
47,"AIM2","gene",0.651999526
48,"AJUBA","gene",0.627552673823497
49,"AKT1","gene",12.8656402583487
50,"AKT1S1","gene",0.336242712444
51,"AKT2","gene",14.0834209141335
52,"ALDOA","gene",0.0283191587018201
53,"ALDOC","gene",0.086770281308
54,"AMH","gene",0.44820779156
55,"ANAPC5","gene",0.08908076418
56,"ANGPTL4","gene",0.144455148012
57,"AOX1","gene",0.538189359328
58,"APAF1","gene",0.1869880452
59,"APBB1IP","gene",0.0922802568120576
60,"APC","gene",1.03633425306
61,"APC2","gene",1.16448410804
62,"APH1B","gene",0.2294611232
63,"APOA1","gene",0.109033327272
64,"AQP7","gene",0.112249898424
65,"ARAP3","gene",0.542360487496125
66,"ARF1","gene",0.248541701254
67,"ARF6","gene",0.1294379479
68,"ARHGDIA","gene",0.44101843426
69,"ARHGDIB","gene",0.54987657274
70,"ARHGDIG","gene",0.54383825293
71,"ARHGEF12","gene",0.86062554092
72,"ARNT","gene",1.14561279257058
73,"ARRB1","gene",0.385462455588
74,"ARRB2","gene",0.335351372486
75,"ATF2","gene",0.93810856340035
76,"ATF4","gene",13.180106317125
77,"ATF6B","gene",0.54752960902628
78,"ATG12","gene",0.5546215320014
79,"ATG16L1","gene",0.330419487042942
80,"ATG5","gene",0.549330021754
81,"ATM","gene",0.0794905842
82,"ATP1A1","gene",0.122479790106584
83,"ATP1A3","gene",0.193069287366934
84,"ATP1B1","gene",0.123046869114573
85,"ATP1B2","gene",0.188650507484255
86,"ATP1B3","gene",0.124318441590322
87,"ATP2A1","gene",0.0363311897800245
88,"ATP2A2","gene",0.0248822248796243
89,"ATP2A3","gene",0.0395052352800239
90,"ATP2B1","gene",0.07437140426
91,"ATP2B2","gene",0.10652061192
92,"ATP2B4","gene",0.074992029966
93,"ATP6V1A","gene",0.0273644861
94,"ATP6V1B2","gene",0.02671883452
95,"ATP6V1C1","gene",0.02679686592
96,"ATP6V1C2","gene",0.030682801
97,"ATP6V1D","gene",0.02691767988
98,"ATP6V1E1","gene",0.02685059066
99,"ATP6V1E2","gene",0.0291900498
100,"ATP6V1F","gene",0.030271955432
101,"ATP6V1G1","gene",0.02594798066
102,"ATP6V1G2","gene",0.0336004102
103,"ATP6V1H","gene",0.02792027526
104,"ATR","gene",0.0369010409
105,"ATXN1","gene",0.0619809073
106,"ATXN1L","gene",0.0676150639
107,"AVP","gene",0.52317882034
108,"AVPR1B","gene",0.38886315944
109,"AXIN1","gene",1.11117148030323
110,"AXIN2","gene",1.25877988076228
111,"AZI2","gene",0.453996028
112,"BAD","gene",1.8844301782747
113,"BAMBI","gene",0.31047527127
114,"BAX","gene",1.03627906996
115,"BBC3","gene",0.0873598170511496
116,"BCAR1","gene",0.11533037012
117,"BCL10","gene",2.4537408565
118,"BCL2","gene",2.35674696306364
119,"BCL2L1","gene",1.15137992117346
120,"BCL2L11","gene",0.05633204424903
121,"BCL3","gene",0.2397782269
122,"BCL6","gene",0.04079240378
123,"BDKRB2","gene",0.79188337228
124,"BDNF","gene",2.45289856996
125,"BECN1","gene",1.896167772
126,"BID","gene",1.0243102038
127,"BIRC2","gene",0.463266646744499
128,"BIRC5","gene",0.117047848838939
129,"BMP2","gene",0.37727367822
130,"BMP4","gene",0.724773285660014
131,"BMP6","gene",0.37754382802
132,"BMP7","gene",0.3814990201
133,"BMP8A","gene",0.39158875312
134,"BMP8B","gene",0.39217481412
135,"BMPR1A","gene",1.387346732928
136,"BMPR1B","gene",1.538639372746
137,"BMPR2","gene",1.5255679584
138,"BNIP3","gene",0.03325902004
139,"BOC","gene",0.1777806389
140,"BRAF","gene",2.68550268895834
141,"BRAP","gene",0.11987396338
142,"BRCA1","gene",0.020617921143224
143,"BTC","gene",0.3209649749
144,"CAB39","gene",0.251454390778
145,"CAB39L","gene",0.306181399088
146,"CACNA1C","gene",0.19492888888
147,"CACNA1D","gene",0.19891168348
148,"CACNA2D1","gene",0.02091129642
149,"CACNA2D2","gene",0.02101494384
150,"CACNA2D3","gene",0.01890784528
151,"CACNA2D4","gene",0.02156893716
152,"CACNB1","gene",0.01899515612
153,"CACNB2","gene",0.01931705464
154,"CACNB3","gene",0.01813767914
155,"CACNB4","gene",0.01955315408
156,"CACNG1","gene",0.0200798595
157,"CACNG2","gene",0.02057309974
158,"CACNG3","gene",0.02004675906
159,"CACNG4","gene",0.01990732994
160,"CACNG6","gene",0.02252564792
161,"CACNG7","gene",0.02055615518
162,"CACYBP","gene",0.07206207488
163,"CALM1","gene",3.57170344829315
164,"CALM2","gene",31.5310617201191
165,"CALM3","gene",3.64030443966319
166,"CALML3","gene",5.4171155233917
167,"CAMK1","gene",0.704206315800169
168,"CAMK1D","gene",0.712560909398047
169,"CAMK2A","gene",3.04223360696533
170,"CAMK2B","gene",2.91555020410799
171,"CAMK2D","gene",2.45348898097753
172,"CAMK2G","gene",2.49345802078993
173,"CAMK4","gene",2.04101509899973
174,"CAMKK2","gene",0.823097243316028
175,"CAMP","gene",0.297943681
176,"CARD10","gene",0.876165605
177,"CARD11","gene",4.54614053
178,"CARD14","gene",0.831310382
179,"CARD9","gene",1.0201912001925
180,"CASP3","gene",1.01707804914
181,"CASP4","gene",2
182,"CASP9","gene",1.15373852492363
183,"CASQ1","gene",2.007046098
184,"CASR","gene",1.7737349536
185,"CAT","gene",0.03304868092
186,"CBL","gene",0.4464731972
187,"CBLB","gene",0.7856284729
188,"CCKAR","gene",0.11941218718
189,"CCKBR","gene",0.11327691714
190,"CCL22","gene",0.22601886764
191,"CCL24","gene",0.088116799276
192,"CCL25","gene",0.100962527586
193,"CCL5","gene",0.757855834
194,"CCNA1","gene",0.0345135161
195,"CCNB1","gene",0.134176415128
196,"CCNB2","gene",0.140915521076
197,"CCND1","gene",3.85774004543817
198,"CCND2","gene",1.59413101327563
199,"CCND3","gene",0.92179030669284
200,"CCNE1","gene",0.184927255445562
201,"CCNE2","gene",0.200969999760314
202,"CCNG1","gene",0.01200070838
203,"CCR10","gene",0.393915466106
204,"CCR7","gene",0.393915467606
205,"CD38","gene",0.431835439004
206,"CD40","gene",0.44081816466
