"node_num","node_name","node_type","att_deg"
1,"ABL1","gene",0.26436083472
2,"ABL2","gene",0.18211221274
3,"ACAA1","gene",0.092993448206
4,"ACACA","gene",0.746063547824652
5,"ACADM","gene",0.084130497043
6,"ACOX1","gene",0.134856295727
7,"ACOX3","gene",0.17725384972
8,"ACSBG2","gene",0.1307850943736
9,"ACSL1","gene",0.110903185666
10,"ACSL3","gene",0.0979917224664
11,"ACSL6","gene",0.130171944956
12,"ACTA2","gene",0.4325631987
13,"ACTB","gene",7.57657449304049
14,"ACTG1","gene",0.382239752921813
15,"ACVR1","gene",0.88878784948
16,"ACVR1B","gene",0.7275053217
17,"ACVR1C","gene",0.7031414251
18,"ACVR2A","gene",0.79524681656
19,"ACVR2B","gene",0.8730876755
20,"ADAM17","gene",0.1010597024
21,"ADCY1","gene",4.514229014264
22,"ADCY2","gene",4.74659476359
23,"ADCY3","gene",4.167543793936
24,"ADCY4","gene",4.17000596037
25,"ADCY5","gene",4.1789073079
26,"ADCY6","gene",3.976551987966
27,"ADCY7","gene",3.83021066961
28,"ADCY8","gene",4.8368340625
29,"ADCY9","gene",3.914327757636
30,"ADCYAP1","gene",0.59995268094
31,"ADCYAP1R1","gene",0.10583985904
32,"ADIPOR1","gene",0.5879614406
33,"ADIPOR2","gene",0.1370357032
34,"ADORA2A","gene",0.22534269798
35,"ADORA2B","gene",0.10075733874
36,"ADRA1A","gene",0.473850140987144
37,"ADRA1B","gene",0.27235330354
38,"ADRA1D","gene",0.272621437528
39,"ADRA2A","gene",0.153879776006
40,"ADRA2B","gene",0.154227318402
41,"ADRA2C","gene",0.1493632505
42,"ADRB1","gene",0.5893980755
43,"ADRB2","gene",0.78623197214
44,"AGAP2","gene",0.832389126
45,"AGTR1","gene",1.867242482188
46,"AIFM2","gene",0.01583871306
47,"AIM2","gene",0.593061146
48,"AJUBA","gene",0.354444303161543
49,"AKT1","gene",15.6901038553222
50,"AKT1S1","gene",0.305149143571565
51,"AKT2","gene",14.2944192070679
52,"ALDOA","gene",0.0323492310745202
53,"ALDOC","gene",0.06951166706
54,"AMH","gene",0.62007960506
55,"ANAPC5","gene",0.07703082766
