"node_num","node_name","node_type","att_deg"
1,"ABL1","gene",0.25834921362
2,"ABL2","gene",0.1840696853
3,"ACAA1","gene",0.088812034324
4,"ACACA","gene",0.78020906737236
5,"ACADM","gene",0.089372929534
6,"ACOX1","gene",0.118091115916
7,"ACOX3","gene",0.134026797508
8,"ACSBG2","gene",0.13746399753
9,"ACSL1","gene",0.106602525868
10,"ACSL3","gene",0.110585701282
11,"ACSL6","gene",0.1303779111498
12,"ACTA2","gene",0.3711988137
13,"ACTB","gene",7.6874608271707
14,"ACTG1","gene",0.271326729814253
15,"ACVR1","gene",1.248066874
16,"ACVR1B","gene",0.91532563798
17,"ACVR1C","gene",0.94107744594
18,"ACVR2A","gene",1.1890985553
19,"ACVR2B","gene",1.1909968002
20,"ADAM17","gene",0.05360931906
21,"ADCY1","gene",4.045075506538
22,"ADCY2","gene",4.339288552184
23,"ADCY3","gene",3.89544745632
24,"ADCY4","gene",3.920224571356
25,"ADCY5","gene",3.556322358132
26,"ADCY6","gene",3.27443453847
27,"ADCY7","gene",3.978113164246
28,"ADCY8","gene",4.067832583672
29,"ADCY9","gene",3.408659614808
30,"ADCYAP1","gene",0.6049473022
31,"ADCYAP1R1","gene",0.2233496268
32,"ADIPOR1","gene",0.6728641792
33,"ADIPOR2","gene",0.1500469414
34,"ADORA2A","gene",0.55356363182
35,"ADORA2B","gene",0.33306775734
36,"ADRA1A","gene",0.47283099046674
37,"ADRA1B","gene",0.27877643656
38,"ADRA1D","gene",0.29480302154
39,"ADRA2A","gene",0.17424656008
40,"ADRA2B","gene",0.1749257968
41,"ADRA2C","gene",0.1569737762
42,"ADRB1","gene",0.76929574706
43,"ADRB2","gene",1.15538204256
44,"AGAP2","gene",0.8357878934
45,"AGTR1","gene",1.93656169382
46,"AIFM2","gene",0.02589090016
47,"AIM2","gene",0.564500992
48,"AJUBA","gene",0.349497338232451
49,"AKT1","gene",17.5194126201234
50,"AKT1S1","gene",0.30037977259524
51,"AKT2","gene",13.7456490209548
52,"ALDOA","gene",0.043558583014
53,"ALDOC","gene",0.061238134656
54,"AMH","gene",0.44377497606
55,"ANAPC5","gene",0.13895737634
56,"ANGPTL4","gene",0.13635842894
57,"AOX1","gene",0.11118007894
58,"APAF1","gene",0.1908023736
59,"APBB1IP","gene",0.166886502767126
60,"APC","gene",0.95629741268
61,"APC2","gene",1.08981052344
62,"APH1B","gene",0.18809715852
63,"APOA1","gene",0.105642236434
64,"AQP7","gene",0.108904345112
65,"ARAP3","gene",0.445477048250074
66,"ARF1","gene",2.4276908968
67,"ARF6","gene",0.16259144868
68,"ARHGDIA","gene",0.36328717454
69,"ARHGDIB","gene",0.40515914862
70,"ARHGDIG","gene",0.4336098236
71,"ARHGEF12","gene",0.8596503466
72,"ARNT","gene",1.1021712126882
73,"ARRB1","gene",0.3281395295082
74,"ARRB2","gene",0.35241312061592
75,"ATF2","gene",1.10446575514821
76,"ATF4","gene",14.5276026247856
77,"ATF6B","gene",0.482084461188722
78,"ATG12","gene",0.654126658068294
79,"ATG16L1","gene",0.32708768832183
80,"ATG5","gene",0.6378214942166
81,"ATM","gene",0.07863430944
82,"ATP1A1","gene",0.140724295267813
83,"ATP1A3","gene",0.189951945248531
84,"ATP1B1","gene",0.145059477266399
85,"ATP1B2","gene",0.207649988007353
86,"ATP1B3","gene",0.134590591563118
87,"ATP2A1","gene",0.033172597839324
88,"ATP2A2","gene",0.0211505103791807
89,"ATP2A3","gene",0.0294534922712863
90,"ATP2B1","gene",0.08219792884
91,"ATP2B2","gene",0.09175598392
92,"ATP2B4","gene",0.08542495582
93,"ATP6V1A","gene",0.0224335216
94,"ATP6V1B2","gene",0.02335576376
95,"ATP6V1C1","gene",0.0230697433
96,"ATP6V1C2","gene",0.02693965864
97,"ATP6V1D","gene",0.022964195
98,"ATP6V1E1","gene",0.02285362788
99,"ATP6V1E2","gene",0.02839703994
100,"ATP6V1F","gene",0.0222146559
101,"ATP6V1G1","gene",0.4211852476
102,"ATP6V1G2","gene",0.02713007088
103,"ATP6V1H","gene",0.02307091286
104,"ATR","gene",0.03474399226
105,"ATXN1","gene",0.05629548546
106,"ATXN1L","gene",0.0515014006
107,"AVP","gene",0.53336655344
108,"AVPR1B","gene",0.40536676782
109,"AXIN1","gene",1.0916863293908
110,"AXIN2","gene",1.1913958575836
111,"AZI2","gene",0.4256594102
112,"BAD","gene",1.80820815371213
113,"BAMBI","gene",0.33728200204
114,"BAX","gene",0.918734678566118
115,"BBC3","gene",0.0962339642443223
116,"BCAR1","gene",0.12541495108
117,"BCL10","gene",2.728352294
118,"BCL2","gene",2.68094972494144
119,"BCL2L1","gene",1.26707924962835
120,"BCL2L11","gene",0.061534790599772
121,"BCL3","gene",0.2548277026
122,"BCL6","gene",0.03649584932
123,"BDKRB2","gene",0.5992933469
124,"BDNF","gene",2.11313133112
125,"BECN1","gene",1.836298484
126,"BID","gene",1.139924547715
127,"BIRC2","gene",0.62297919219472
128,"BIRC5","gene",0.116283931118879
129,"BMP2","gene",0.39474070246
130,"BMP4","gene",0.666802828355448
131,"BMP6","gene",0.38597628048
132,"BMP7","gene",0.36967572772
133,"BMP8A","gene",0.38904773488
134,"BMP8B","gene",0.3677010479
135,"BMPR1A","gene",1.5744745825
136,"BMPR1B","gene",1.8050423496
137,"BMPR2","gene",1.5818777593
138,"BNIP3","gene",0.04041530934
139,"BOC","gene",0.18031960532
140,"BRAF","gene",2.68956863163617
141,"BRAP","gene",0.11875752874
142,"BRCA1","gene",0.01735345848356
143,"BTC","gene",0.0794162845
144,"CAB39","gene",0.29837301038924
145,"CAB39L","gene",0.29005988102532
146,"CACNA1C","gene",0.19409959054
147,"CACNA1D","gene",0.18775603088
148,"CACNA2D1","gene",0.02262776364
149,"CACNA2D2","gene",0.02327729644
150,"CACNA2D3","gene",0.0250050298
151,"CACNA2D4","gene",0.02276921138
152,"CACNB1","gene",0.02080430508
153,"CACNB2","gene",0.02260185762
154,"CACNB3","gene",0.02016593468
155,"CACNB4","gene",0.02316980294
156,"CACNG1","gene",0.02339690258
157,"CACNG2","gene",0.02469897146
158,"CACNG3","gene",0.02259372148
159,"CACNG4","gene",0.0183443451
160,"CACNG6","gene",0.0250904868
161,"CACNG7","gene",0.02458723418
162,"CACYBP","gene",0.07504696472
163,"CALM1","gene",4.28634002608305
164,"CALM2","gene",6.62050826334679
165,"CALM3","gene",17.1513829037612
166,"CALML3","gene",5.40814807008952
167,"CAMK1","gene",0.617609517920513
168,"CAMK1D","gene",0.608763041920485
169,"CAMK2A","gene",2.67589939343538
170,"CAMK2B","gene",2.67589948777458
171,"CAMK2D","gene",2.75709980682684
172,"CAMK2G","gene",2.2896589212405
173,"CAMK4","gene",2.18549425776048
174,"CAMKK2","gene",1.05710270936244
175,"CAMP","gene",0.3014819948
176,"CARD10","gene",0.892363842
177,"CARD11","gene",3.5442033742
178,"CARD14","gene",1.159981342
179,"CARD9","gene",0.891678820819192
180,"CASP3","gene",0.926513031932
181,"CASP4","gene",2
182,"CASP9","gene",1.13578748399074
183,"CASQ1","gene",1.97543278
184,"CASR","gene",1.906873796
185,"CAT","gene",0.03580400576
186,"CBL","gene",0.1854556652
187,"CBLB","gene",0.51469631996
188,"CCKAR","gene",0.11824262552
189,"CCKBR","gene",0.1163986122
190,"CCL22","gene",0.24499637738
191,"CCL24","gene",0.09393004484
192,"CCL25","gene",0.10506646038
193,"CCL5","gene",0.58023290868
194,"CCNA1","gene",0.0329465636
195,"CCNB1","gene",0.835078948468
196,"CCNB2","gene",0.138449159654
197,"CCND1","gene",7.35921147609576
198,"CCND2","gene",1.35447216008651
199,"CCND3","gene",0.585916959816499
200,"CCNE1","gene",0.217086451364823
201,"CCNE2","gene",0.199175873285933
202,"CCNG1","gene",0.01298870366
203,"CCR10","gene",0.4335753412
204,"CCR7","gene",0.43134138556
205,"CD38","gene",0.41076577403106
206,"CD40","gene",0.52884346646
207,"CD72","gene",0.245251469
208,"CD79B","gene",0.217580893
209,"CD82","gene",0.01250724946
210,"CD8A","gene",0.1245619872
211,"CD8B","gene",0.1292598566
212,"CDC25B","gene",0.07388932285064
213,"CDC37","gene",0.51062149179342
214,"CDC42","gene",3.89899224225727
215,"CDH1","gene",1.893872799328
216,"CDK1","gene",0.098922559746
217,"CDK2","gene",0.204830850191257
218,"CDK4","gene",1.69790163805147
219,"CDK6","gene",0.323687455689445
220,"CDKN1A","gene",0.929676228354508
221,"CDKN1B","gene",0.621047212801992
222,"CDKN2A","gene",0.02182574222
223,"CDKN2B","gene",0.7803043757
224,"CDKN2D","gene",0.04138215964
225,"CEBPB","gene",0.61685501518
226,"CFLAR","gene",0.528355476
227,"CFTR","gene",0.20970813542684
228,"CHAD","gene",0.33520870162
229,"CHD8","gene",0.08150880752
230,"CHEK1","gene",0.03238661138
231,"CHEK2","gene",0.0364029855
232,"CHRD","gene",0.5249262806
233,"CHRM1","gene",2.52827589766
234,"CHRM3","gene",0.23238687704
235,"CHUK","gene",4.33449558448152
236,"CIR1","gene",0.19193699286
237,"CISH","gene",0.248261144
238,"CLIP1","gene",0.01449214274
239,"CNR1","gene",1.5840433268
240,"CNTFR","gene",0.59489362446
241,"COL1A1","gene",0.99654547652
242,"COL1A2","gene",1.1271661091
243,"COL2A1","gene",0.3337919363
244,"COL4A1","gene",0.57858135394
245,"COL4A2","gene",0.56434239848
246,"COL4A3","gene",0.52300291324
247,"COL4A4","gene",0.54240475242
248,"COL6A2","gene",0.32866731962
249,"COL6A3","gene",0.3413388108
250,"COL9A1","gene",0.3229018477
251,"COL9A2","gene",0.29993029288
252,"COL9A3","gene",0.31101495478
253,"COMP","gene",0.38335863648
254,"CPT1A","gene",0.523868397484
255,"CPT1B","gene",0.623784573288
256,"CPT1C","gene",0.7874338810648
257,"CPT2","gene",0.08776680806
258,"CREB1","gene",1.36163995764651
259,"CREB3","gene",1.13927447039391
260,"CREB3L1","gene",1.50330299899966
261,"CREB3L2","gene",1.38389430797097
262,"CREB3L3","gene",1.56612004813753
263,"CREB3L4","gene",1.22202526139681
264,"CREB5","gene",1.65555580644294
265,"CREBBP","gene",2.92499133141707
266,"CRK","gene",0.99091743341858
267,"CRKL","gene",0.97120167714166
268,"CRTC2","gene",0.79425010830016
269,"CSF1R","gene",3.28492094228
270,"CSF3","gene",1.25051989802
271,"CSNK1A1","gene",0.1879654928
272,"CSNK1D","gene",0.623524293110906
273,"CSNK1E","gene",1.18444342895415
274,"CSNK1G1","gene",0.1193767004
275,"CSNK1G2","gene",0.1235725081
276,"CSNK1G3","gene",0.116065899
277,"CSNK2A2","gene",0.06474478782
278,"CSNK2B","gene",0.0640515269
279,"CTBP1","gene",0.30640214626
280,"CTBP2","gene",0.3264815909
281,"CTF1","gene",0.41894433418
282,"CTNNA1","gene",0.41945324614
283,"CTNNA2","gene",0.52602815366
284,"CTNNB1","gene",2.92855207125524
285,"CTNNBIP1","gene",0.0799655088
286,"CTNND2","gene",0.15327900974
287,"CTSD","gene",0.716254945027072
288,"CUL1","gene",0.49826793808
289,"CUL3","gene",0.2035003656
290,"CX3CL1","gene",0.10078150958
291,"CX3CR1","gene",0.4718573928
292,"CXCL1","gene",0.71005486164
293,"CXCL12","gene",0.32901945362
294,"CXCL14","gene",0.0911343434
295,"CXCL16","gene",0.08425039318
296,"CXCL2","gene",0.71005485978
297,"CXCL3","gene",0.71425379388
298,"CXCR4","gene",0.56568691412
299,"CXCR5","gene",0.42216791272
300,"CXXC4","gene",0.02567984926
301,"CYCS","gene",0.87112183782
302,"CYLD","gene",0.2717143028
303,"CYP17A1","gene",0.0548468724
304,"CYP27A1","gene",0.109366314142
305,"CYTH1","gene",0.484531287
306,"CYTH2","gene",0.4677121056
307,"CYTH3","gene",0.5172882612
308,"DAAM1","gene",0.38980249808
309,"DAAM2","gene",0.41752661632
310,"DAB2IP","gene",0.4951384026
311,"DAXX","gene",0.3006068375
312,"DBI","gene",0.070641503788
313,"DCHS2","gene",0.4048557682
314,"DDB2","gene",0.01527262394
315,"DDIT3","gene",0.07436901913948
316,"DDIT4","gene",0.13321869847957
317,"DDX58","gene",1.0061786221
318,"DEPDC5","gene",0.24632011598
319,"DHH","gene",0.28944585034
320,"DHX33","gene",0.2854358278
321,"DHX58","gene",0.2139869372
322,"DIAPH1","gene",0.42809451622
323,"DISP1","gene",0.2410984372
324,"DKK1","gene",0.0478872448
325,"DKK2","gene",0.05210218202
326,"DLG1","gene",0.400942167298904
327,"DLG2","gene",0.115360787332861
328,"DLG4","gene",0.108485431613119
329,"DLG5","gene",0.0880429745012239
330,"DLL1","gene",0.05415426178
331,"DLL3","gene",0.0599964975
332,"DLL4","gene",0.05714361022
333,"DNM1L","gene",4
334,"DOCK2","gene",0.17536396448
335,"DOCK4","gene",0.0269893837960946
336,"DRD1","gene",0.38457515924
337,"DRD2","gene",2.09777267934
338,"DRD5","gene",0.39116405884
339,"DTX1","gene",0.05686434176
340,"DTX3","gene",0.05014191736
341,"DTX3L","gene",0.05288157032
342,"DTX4","gene",0.0567129161
343,"DUSP1","gene",0.0406345242812
344,"DUSP10","gene",0.094027559791102
345,"DUSP16","gene",0.08835540231584
346,"DUSP2","gene",0.11374888832584
347,"DUSP3","gene",0.06281709979363
348,"DUSP4","gene",0.07631126115398
349,"DUSP5","gene",0.08549517176557
350,"DUSP6","gene",0.042051518015
351,"DUSP7","gene",0.094562204965928
352,"DUSP8","gene",0.08737550097519
353,"DVL1","gene",1.577959645272
354,"DVL3","gene",8.779179260468
355,"E2F4","gene",0.27753371462
356,"E2F5","gene",0.24261050444
357,"EBAG9","gene",0.103590928900011
358,"ECSIT","gene",0.1756227924
359,"EDARADD","gene",0.0427745692
360,"EDN1","gene",7.974975502164
361,"EDN2","gene",0.56933068798
362,"EDN3","gene",0.51597394338
363,"EDNRB","gene",0.77315351328
364,"EEF2","gene",1.2139463612
365,"EEF2K","gene",1.68229338313962
366,"EFCAB7","gene",0.2266889632
367,"EFNA1","gene",2.301274875
368,"EFNA2","gene",2.49934490902
369,"EFNA3","gene",2.1912881717
370,"EFNA4","gene",2.2776950414
371,"EFNA5","gene",2.33995683824
372,"EGFR","gene",8.35851083430001
373,"EGLN2","gene",0.0716482840638
374,"EGLN3","gene",0.085931284646
375,"EGR1","gene",0.647827147616
376,"EGR2","gene",0.31707360184
377,"EGR3","gene",0.3307762149
378,"EHHADH","gene",0.0878376362092
379,"EI24","gene",0.011938333734
380,"EIF4B","gene",0.09825918276408
381,"EIF4E","gene",1.44804556086
382,"EIF4E1B","gene",1.57999963646
383,"EIF4E2","gene",1.43558867736
384,"EIF4EBP1","gene",4.374610519316
385,"ELAVL1","gene",0.2533789178892
386,"ELF5","gene",0.21511408904
387,"ELMO1","gene",0.17396053688
388,"ENAH","gene",0.581792387117681
389,"ENO1","gene",0.420289803552
390,"ENO2","gene",0.0800895874
391,"ENO3","gene",0.071330328221
392,"ENO4","gene",0.0795627311562
393,"EP300","gene",2.8657201749245
394,"EPHA2","gene",3.46818948108
395,"EPO","gene",1.1325404526202
396,"EPOR","gene",1.18108968966
397,"ERBB2","gene",4.4888565588
398,"ERBB3","gene",31.36138200528
399,"ERBB4","gene",3.16591783854
400,"EREG","gene",1.60272079992
401,"ESR1","gene",1.06038686295367
402,"ESR2","gene",1.21122820716146
403,"ETS1","gene",0.2425527542
404,"ETS2","gene",0.2312357604
405,"EVC","gene",0.2240247189
406,"EVC2","gene",0.2367144066
407,"EVL","gene",0.606224447933514
408,"EXOC2","gene",0.14652469542
409,"EXOC7","gene",0.1188339902
410,"F2R","gene",2.2613550364
411,"F3","gene",0.08065220292
412,"FABP3","gene",0.097292260776
413,"FADD","gene",2.6792012356
414,"FADS2","gene",0.092337492098
415,"FARP2","gene",0.0474182962574825
416,"FAS","gene",0.1413999121
417,"FASN","gene",0.454339295756
418,"FAT4","gene",0.405194585
419,"FBP1","gene",0.0549405192
420,"FBXO25","gene",0.04480503002
421,"FBXO32","gene",0.03980165568
422,"FBXW11","gene",0.251722376444781
423,"FFAR2","gene",0.6490463659
424,"FGF1","gene",3.29399463739912
425,"FGF10","gene",3.26297601006
426,"FGF17","gene",3.35052679758
427,"FGF18","gene",3.26163816298
428,"FGF19","gene",3.28149366496
429,"FGF2","gene",3.67211446858
430,"FGF20","gene",3.40842705836
431,"FGF22","gene",3.35217035636
432,"FGF3","gene",3.26080249602
433,"FGF4","gene",3.29886516382
434,"FGF5","gene",3.35184547382
435,"FGF6","gene",4.07779223798
436,"FGF8","gene",3.26224518466
437,"FGF9","gene",3.35428531616
438,"FGFR1","gene",4.44386379868
439,"FGFR2","gene",5.84865026472
440,"FGFR3","gene",4.63123238042
441,"FGFR4","gene",4.40428912130001
442,"FGR","gene",0.23352946338
443,"FLCN","gene",0.101916707012
444,"FLNB","gene",0.0105432305542
445,"FLNC","gene",0.015421864603992
446,"FLOT1","gene",1.032227898
447,"FLOT2","gene",0.86912767
448,"FLT1","gene",4.4630698960346
449,"FLT3","gene",2.62843982868
450,"FLT3LG","gene",2.00505322764
451,"FLT4","gene",3.94619060184
452,"FN1","gene",0.3108829238
453,"FNIP1","gene",0.099808417164
454,"FNIP2","gene",0.106661052714
455,"FOS","gene",4.08112924210284
456,"FOSB","gene",0.7492781719
457,"FOSL1","gene",0.83985153016
458,"FOXO1","gene",2.86664857926
459,"FOXO3","gene",2.35395298718295
460,"FRAT1","gene",0.03038733152
461,"FRAT2","gene",0.0277175246
462,"FRMD1","gene",0.893852419627606
463,"FRMD6","gene",0.841961524797689
464,"FRS2","gene",0.11965056098
465,"FST","gene",0.273402585
466,"FXYD1","gene",0.15724092438
467,"FXYD2","gene",0.207162443634191
468,"FYN","gene",0.5510560417
469,"FZD1","gene",3.73605111906
470,"FZD10","gene",3.74986102654
471,"FZD2","gene",3.4099186286
472,"FZD3","gene",3.81717861272
473,"FZD4","gene",3.40803179906
474,"FZD5","gene",3.97781020354
475,"FZD6","gene",3.78745577144
476,"FZD7","gene",3.7362586124
477,"FZD8","gene",3.74399821914
478,"FZD9","gene",3.75418512488
479,"G6PC3","gene",1.10723945701734
480,"GAB1","gene",0.80225868376
481,"GAB2","gene",1.27946776298
482,"GABARAP","gene",1.36058835720751
483,"GABBR1","gene",1.13624285808
484,"GABBR2","gene",1.24960227258
485,"GADD45A","gene",0.26537446354
486,"GADD45B","gene",0.24044796804
487,"GADD45G","gene",0.250395655028
488,"GAPDH","gene",1.64862275104
489,"GAS1","gene",0.1844683815
490,"GATA4","gene",0.700056895462041
491,"GCGR","gene",0.78912204
492,"GCK","gene",0.2101105221
493,"GDF5","gene",0.36968027102
494,"GDF6","gene",0.37649242002
495,"GDF7","gene",0.42806270224
496,"GDNF","gene",0.8808641799
497,"GFAP","gene",0.09866284024
498,"GH1","gene",0.9130279576
499,"GHR","gene",1.12330440168
500,"GHRL","gene",0.54978725674
501,"GHSR","gene",0.65911853208
502,"GLI1","gene",0.98551613578
503,"GLI2","gene",1.14925860419023
504,"GLI3","gene",1.01206185844
505,"GLP1R","gene",0.2243391165
506,"GNA11","gene",2.77172162102
507,"GNA12","gene",1.94976510506
508,"GNA13","gene",1.938218977
509,"GNA14","gene",0.89923180704
510,"GNA15","gene",1.08312410412
511,"GNAI1","gene",4.79004296876
512,"GNAI2","gene",5.30562699138
513,"GNAI3","gene",4.76584545956
514,"GNAL","gene",0.54510864666
515,"GNAO1","gene",2.31987293046
516,"GNAQ","gene",6.94018108278
517,"GNAS","gene",22.63877800403
518,"GNB1","gene",2.49877546414
519,"GNB2","gene",2.42332299554
520,"GNB3","gene",3.61688188452
521,"GNB4","gene",2.30499420271
522,"GNB5","gene",2.70290372072
523,"GNG10","gene",2.32524874076
524,"GNG11","gene",22.814433220956
525,"GNG13","gene",2.80154732106
